type,clients,size,opDistribution,unevenScale,accessDistribution,productsAccessed,initialStock,amountLimit,isolation,noCollision,initialNodes,workers,balanceAlgorithm,balanceDelta,balanceMinmaxK,balanceMinDiff,balanceWindow,adjustAlgorithm,adjustDelta,adjustWindow,tx/s,ar,rt,tx/s_err,rt_err,rt_95,rt_add,rt_sub,balance_time,adjust_time,variation,max_avg_variation,zeros
mrv,2,2,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,1000,linear,1000,100,1284.3833333333334,0.03983304261151255,1.5119602286440963,279.71783461195315,0.3299284993545771,1.725581,1.5125762212071523,1.511347759044563,1.640502354788069,3.6615384615384614,0.06759838723488268,0.0689003197218343,0.022127329192546584
normal,2,8,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,1000,linear,1000,100,1186.5333333333333,0.11254051358763406,1.5499991837987415,307.6704752382544,0.42623689212108484,2.321022,1.552725864913565,1.5472844262768404,0.0,0.0,0.0,0.0,0.0
mrv,2,8,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,1000,linear,1000,100,1207.0333333333333,0.031104927288051698,1.6179114984535086,214.9492343166947,0.4142195210607939,2.315067,1.61841548723246,1.6174049422187768,3.753205128205128,5.369230769230769,0.06142455865612217,0.06765178486372125,0.007392996108949416
normal,2,32,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,1000,linear,1000,100,1287.55,0.030617494635664322,1.5170878934410315,306.3393396219297,0.30243698773154887,1.750602,1.5183933217654986,1.5157853346349788,0.0,0.0,0.0,0.0,0.0
mrv,2,32,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,1000,linear,1000,100,1253.8666666666666,0.02734430553221201,1.561340921815185,319.8263716456165,0.37923391096384546,2.20918,1.5605591556414056,1.5621300379273504,9.677966101694915,20.5,0.020378922661991938,0.03258291115914443,0.010562694704049844
normal,2,128,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,1000,linear,1000,100,1251.8833333333334,0.008225942748494752,1.5824200324977034,370.12525672624207,0.37102526893022153,2.27708,1.5824648916161428,1.582375448449777,0.0,0.0,0.0,0.0,0.0
mrv,2,128,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,1000,linear,1000,100,1321.6666666666667,0.007906720712605675,1.4983372352837327,307.58912529541743,0.28010160798821276,1.675098,1.4972811675824176,1.4993946889006662,35.43723849372385,38.3968253968254,0.012433968134222729,0.038623198934530006,0.009930936520376176
normal,2,512,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,1000,linear,1000,100,1275.7,0.0021510422777581972,1.5454751980742598,285.2964948960992,0.2647719201506785,1.75083,1.5464908177766123,1.5444665074996093,0.0,0.0,0.0,0.0,0.0
mrv,2,512,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,1000,linear,1000,100,1209.9,0.0019797079930710115,1.6303316451359615,322.8189182808219,0.3867093882508138,2.302793,1.6313580151632112,1.6293066879852431,73.91397849462365,79.37704918032787,0.002015948373060305,0.0461664308520366,0.0018842096030473134
normal,2,2048,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,1000,linear,1000,100,1293.3166666666666,5.152049871842701E-4,1.483052291485715,307.22443533460466,0.39871509823148643,1.695667,1.4804178729585387,1.4856812159886714,0.0,0.0,0.0,0.0,0.0
mrv,2,2048,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,1000,linear,1000,100,1239.7833333333333,3.897011395398442E-4,1.5470627667737642,284.78109312241924,0.3235273261462657,1.870361,1.5459289087974173,1.5481951928419808,130.64893617021278,142.71929824561403,3.953515873261226E-4,0.09542701430213292,4.163870782208589E-4
normal,8,1,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,1000,linear,1000,100,780.1166666666667,0.8749382132198327,1.2794373044630076,186.76574364695466,0.48341424608017514,1.530048,1.2776525679372293,1.2812098053142567,0.0,0.0,0.0,0.0,0.0
mrv,8,1,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,4124.633333333333,0.05672718125026199,1.844467516417621,631.7713146384535,0.5410569357337951,2.391603,1.842537231310367,1.8464134959184666,9.237774030354132,11.676923076923076,0.12228247824886823,0.12228247824886823,0.1409657320872274
normal,8,2,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,1223.9166666666667,0.81217276984738,1.4673171435827603,268.7670645745121,0.5923369885707435,1.775172,1.4700897894077263,1.4645462340112718,0.0,0.0,0.0,0.0,0.0
mrv,8,2,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,4576.533333333334,0.048999099535914636,1.6714517304692051,510.69634683113446,0.49830710712321463,2.321366,1.6710102707114372,1.6718939368275259,8.610738255033556,11.246153846153845,0.09296146983824727,0.10041942963871554,0.08839563862928349
normal,8,8,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,2914.5,0.4286339754816112,1.6748221359867332,523.5090963870638,0.5873829496944263,2.479713,1.673218923503224,1.6764150766222812,0.0,0.0,0.0,0.0,0.0
mrv,8,8,uniform,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,4785.716666666666,0.03950453750255056,1.6129700477079365,968.8409984787667,0.48403100862474124,1.933602,1.6117221985743522,1.6142193317606228,9.463620981387479,9.323076923076924,0.06654525342356944,0.06915001354790588,0.03217628705148206
