type,clients,size,opDistribution,unevenScale,accessDistribution,productsAccessed,initialStock,amountLimit,isolation,noCollision,initialNodes,workers,balanceAlgorithm,balanceDelta,balanceMinmaxK,balanceMinDiff,balanceWindow,adjustAlgorithm,adjustDelta,adjustWindow,tx/s,ar,rt,tx/s_err,rt_err,rt_95,rt_add,rt_sub,balance_time,adjust_time,variation,max_avg_variation,zeros
normal,2,2048,uneven,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,1000,linear,1000,100,1339.1666666666667,5.100073391299809E-4,1.429378837311761,302.13144600763866,0.2849508633269979,1.613165,1.4322105891203705,1.4293480566263241,0.0,0.0,0.0,0.0,0.0
mrv,2,2048,uneven,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,1000,linear,1000,100,1285.6333333333334,4.276217750190936E-4,1.4909574067256086,271.5479650694022,0.3204070654647875,1.692007,1.5025081039473682,1.4908424714053785,124.07931034482759,86.41666666666667,3.2490221626908366E-4,0.08539108800246321,3.163512323943662E-4
normal,8,1,uneven,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,1000,linear,1000,100,813.1666666666666,0.8749660442731424,1.2273753700553391,160.41815566408516,0.48089114802953753,1.62547,1.2169215285714285,1.2274814235196687,0.0,0.0,0.0,0.0,0.0
mrv,8,1,uneven,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,4653.416666666667,0.05655181269239473,1.6352464165648897,591.4709023555878,0.46859045897925883,2.118801,1.7389999024911034,1.6341915954015087,8.386934673366834,11.6,0.1210010719075948,0.1210010719075948,0.06848249027237355
normal,8,2,uneven,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,1209.1833333333334,0.7774215617397386,1.4322138813799947,275.4883935849203,0.43294633385975695,1.722162,1.4248301136363637,1.4322862319651481,0.0,0.0,0.0,0.0,0.0
mrv,8,2,uneven,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,4391.533333333334,0.053246188616332124,1.7375721613369666,1009.5257100903045,0.5575176852815403,2.446692,1.787772058575804,1.7370695466038026,8.225752508361204,11.815384615384616,0.08064596725162718,0.08524523434247486,0.08333333333333333
normal,8,8,uneven,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,3053.35,0.4262327941245556,1.5302995535013457,699.2227048659106,0.45550019970079714,1.946822,1.532903041873278,1.5302735022548597,0.0,0.0,0.0,0.0,0.0
mrv,8,8,uneven,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,4568.666666666667,0.03914977443925283,1.691388448741427,988.0080168365706,0.4901647252381125,2.255763,1.7559468452070124,1.6907508061737628,9.27027027027027,11.107692307692307,0.05762228851392274,0.06500108534334217,0.040234375
normal,8,32,uneven,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,4169.0,0.1388202243322707,1.6721238943351722,1193.9266903792711,0.49180131714742753,2.419354,1.6790643496164717,1.672054479413558,0.0,0.0,0.0,0.0,0.0
mrv,8,32,uneven,100,uniform,1,8192,3,4,false,8,all,minmax,100,1,10,1000,linear,1000,100,4519.166666666667,0.028974971440440367,1.7237886802581597,1105.9217380387577,0.48465800070180237,2.355673,1.8138443010712966,1.7228805524040485,31.300202839756594,36.07936507936508,0.05259998171703007,0.06371611974171484,0.019393165750196388
