type,clients,size,opDistribution,unevenScale,accessDistribution,productsAccessed,initialStock,amountLimit,isolation,noCollision,initialNodes,workers,balanceAlgorithm,balanceDelta,balanceMinmaxK,balanceMinDiff,balanceWindow,adjustAlgorithm,adjustDelta,adjustWindow,tx/s,ar,rt,tx/s_err,rt_err,rt_95,rt_add,rt_sub,balance_time,adjust_time,variation,max_avg_variation,zeros
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,4,balance,minmax,5000,1,0,1000,linear,1000,100,2057.866667,0.925634867,1.865060347,482.8306874,2.941403893,2.506208,0,1.865060347,0,0,3.86E-06,3.86E-06,0
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,4,balance,minmax,5000,1,0,1000,linear,1000,100,1541.833333,0.941489732,1.903404888,448.9164622,2.800158814,2.994918,0,1.903404888,0,0,0.577350269,0.577350269,1
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,4,balance,minmax,5000,1,0,1000,linear,1000,100,1558.05,0.94555769,1.982261519,435.3133251,3.262270719,2.76022,0,1.982261519,0,0,0.577350269,0.577350269,1
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,4,balance,minmax,5000,1,0,1000,linear,1000,100,1138.966667,0.95963182,1.827613549,262.9245671,3.090351302,2.389606,0,1.827613549,0,0,1,1,2
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,4,balance,minmax,5000,1,0,1000,linear,1000,100,1043.466667,0.955910139,1.902925664,344.4202675,3.808036151,2.816,0,1.902925664,0,0,1,1,2
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,4,balance,minmax,5000,1,0,1000,linear,1000,100,1101.35,0.958636528,1.87582883,292.8716903,3.88419311,2.425862,0,1.87582883,0,0,1,1,2
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,4,balance,minmax,5000,1,0,1000,linear,1000,100,733.4333333,0.970687036,1.455300129,206.7420148,3.004008109,1.813609,0,1.455300129,0,0,1.732050808,1.732050808,3
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,4,balance,minmax,5000,1,0,1000,linear,1000,100,706.8333333,0.971286819,1.520464805,216.5436215,2.861205785,2.046375,0,1.520464805,0,0,1.732050808,1.732050808,3
mrv,64,1,subs,1000000,uniform,1,2000000000,3,4,false,8,balance,minmax,5000,4,0,1000,linear,1000,1000,3406.016667,0.896044671,1.897616624,738.7442564,4.313494708,2.435616,0,1.897616624,18335.33333,0,8.20E-02,8.20E-02,0
mrv,64,1,subs,1000000,uniform,1,2000000000,3,4,false,8,balance,minmax,5000,4,0,1000,linear,1000,1000,3530.233333,0.89096158,1.730267214,948.6709869,4.112196448,2.142874,0,1.730267214,30052.5,0,3.76E-01,3.76E-01,0
mrv,64,1,subs,1000000,uniform,1,2000000000,3,4,false,8,balance,minmax,5000,4,0,1000,linear,1000,1000,4216.9,0.881948608,1.827274227,859.7831715,4.130344669,2.282032,0,1.827274227,12513.75,0,0.126960434,0.126960434,0.220404984
mrv,64,1,subs,1000000,uniform,1,2000000000,3,4,false,8,balance,minmax,5000,4,0,1000,linear,1000,1000,3352.8,0.902210054,1.78067882,703.5688211,4.097842536,2.223226,0,1.78067882,30027,0,0.773403405,0.773403405,2
mrv,64,1,subs,1000000,uniform,1,2000000000,3,4,false,8,balance,minmax,5000,4,0,1000,linear,1000,1000,2402.766667,0.915057365,1.710327331,632.4275816,3.638622675,2.159486,0,1.710327331,30156.5,0,0.998780719,0.998780719,3
mrv,64,1,subs,1000000,uniform,1,2000000000,3,4,false,8,balance,minmax,5000,4,0,1000,linear,1000,1000,2422.283333,0.92543796,1.579469603,569.0652561,3.051562372,1.949384,0,1.579469603,30024.5,0,1.289676003,1.289676003,4
mrv,64,1,subs,1000000,uniform,1,2000000000,3,4,false,8,balance,minmax,5000,4,0,1000,linear,1000,1000,2016.266667,0.931406591,1.619554467,543.7352861,3.90482346,2.030398,0,1.619554467,30105.5,0,1.289667826,1.289667826,4
mrv,64,1,subs,1000000,uniform,1,2000000000,3,4,false,8,balance,minmax,5000,4,0,1000,linear,1000,1000,2130.116667,0.936385057,1.695441226,603.2432691,4.926954631,1.966263,0,1.695441226,18347,0,1.533727204,1.533727204,4.418351477
mrv,64,1,subs,1000000,uniform,1,2000000000,3,4,false,8,balance,minmax,5000,4,0,1000,linear,1000,1000,2735.683333,0.912176348,1.786258625,367.4272413,3.997076577,2.263613,0,1.786258625,18348.33333,0,0.794337383,0.794337383,2.420233463
mrv,64,1,subs,1000000,uniform,1,2000000000,3,4,false,8,balance,minmax,5000,4,0,1000,linear,1000,1000,1993.483333,0.933668993,1.664444528,955.1061074,3.468130677,2.070429,0,1.664444528,18357.66667,0,1.528801221,1.528801221,4.611197512
mrv,64,1,subs,1000000,uniform,1,2000000000,3,4,false,16,balance,minmax,5000,4,0,1000,linear,1000,1000,6198.783333,0.82167941,1.962969263,1380.281262,4.305891714,2.504262,0,1.962969263,30029,0,2.56E-01,2.56E-01,0
mrv,64,1,subs,1000000,uniform,1,2000000000,3,4,false,16,balance,minmax,5000,4,0,1000,linear,1000,1000,6481.116667,0.820922569,1.839666692,1420.591094,3.344534944,2.360363,0,1.839666692,18350.66667,0,0.203789104,0.203789104,0.262870515
mrv,64,1,subs,1000000,uniform,1,2000000000,3,4,false,16,balance,minmax,5000,4,0,1000,linear,1000,1000,6085.95,0.825828996,1.868759356,1539.75105,3.284529827,2.400159,0,1.868759356,18352,0,0.353307916,0.353307916,0.254871395
mrv,64,1,subs,1000000,uniform,1,2000000000,3,4,false,16,balance,minmax,5000,4,0,1000,linear,1000,1000,6756.716667,0.807819243,1.95963138,1521.913913,4.605345511,2.469869,0,1.95963138,18347.66667,0,0.45321759,0.45321759,0.3125
mrv,64,1,subs,1000000,uniform,1,2000000000,3,4,false,16,balance,minmax,5000,4,0,1000,linear,1000,1000,5342.766667,0.831622947,2.094186929,1308.24111,4.159081672,2.702073,0,2.094186929,12512.75,0,0.51153603,0.51153603,1.698907956
mrv,64,1,subs,1000000,uniform,1,2000000000,3,4,false,16,balance,minmax,5000,4,0,1000,linear,1000,1000,4725.75,0.868317843,1.813442744,968.3009796,4.064966479,2.261018,0,1.813442744,18350.66667,0,1.023285258,1.023285258,6.706157443
mrv,64,1,subs,1000000,uniform,1,2000000000,3,4,false,16,balance,minmax,5000,4,0,1000,linear,1000,1000,6070.833333,0.831029129,1.844108669,714.7567367,4.058685672,2.301181,0,1.844108669,12512.5,0,0.638730636,0.638730636,3.004676539
mrv,64,1,subs,1000000,uniform,1,2000000000,3,4,false,16,balance,minmax,5000,4,0,1000,linear,1000,1000,3282.066667,0.897585198,1.891422837,1189.128798,2.760918708,2.502253,0,1.891422837,12512.75,0,1.510487736,1.510487736,9.424336973
mrv,64,1,subs,1000000,uniform,1,2000000000,3,4,false,16,balance,minmax,5000,4,0,1000,linear,1000,1000,4422.816667,0.880020599,1.760721488,721.8138885,3.237362764,2.255152,0,1.760721488,12512,0,1.106248224,1.106248224,8.037354086
mrv,64,1,subs,1000000,uniform,1,2000000000,3,4,false,16,balance,minmax,5000,4,0,1000,linear,1000,1000,4443.916667,0.872297637,1.844624242,1330.319135,4.609152781,2.289281,0,1.844624242,9055.2,0,1.307324946,1.307324946,6.575875486
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,32,balance,minmax,5000,1,0,1000,linear,1000,100,9016.583333,0.717428798,2.160706674,2629.468739,2.92399895,2.881193,0,2.160706674,0,0,1.38E-04,1.38E-04,0
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,32,balance,minmax,5000,1,0,1000,linear,1000,100,8343.433333,0.740561657,2.071190809,1763.950255,2.932134309,2.79932,0,2.071190809,0.071428571,0,0.321633794,0.321633794,3
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,32,balance,minmax,5000,1,0,1000,linear,1000,100,7771.316667,0.763702023,2.052832632,1915.495715,3.574476394,2.665389,0,2.052832632,0.071428571,0,0.480384487,0.480384487,6
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,32,balance,minmax,5000,1,0,1000,linear,1000,100,7385.45,0.757187359,2.247188331,2316.478238,4.111587048,2.950544,0,2.247188331,0,0,0.625543252,0.625543252,9
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,32,balance,minmax,5000,1,0,1000,linear,1000,100,6415.1,0.792354962,2.177946598,1622.940075,4.298387001,3.040766,0,2.177946598,0,0,0.774596679,0.774596679,12
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,32,balance,minmax,5000,1,0,1000,linear,1000,100,6149.95,0.812434428,2.021247846,1745.597219,4.22297181,2.577275,0,2.021247846,0,0,1.000000005,1.000000005,16
mrv,64,1,subs,1000,uniform,1,2000000000,3,4,false,32,balance,minmax,5000,1,0,1000,linear,1000,100,4751.533333,0.849094355,1.866541873,1335.431307,4.280607676,2.374326,0,1.866541873,0,0,1.208941057,1.208941057,19
