type,clients,size,opDistribution,unevenScale,accessDistribution,productsAccessed,initialStock,amountLimit,isolation,noCollision,initialNodes,workers,balanceAlgorithm,balanceDelta,balanceMinmaxK,balanceMinDiff,balanceWindow,adjustAlgorithm,adjustDelta,adjustWindow,tx/s,ar,rt,tx/s_err,rt_err,rt_95,rt_add,rt_sub,balance_time,adjust_time,variation,max_avg_variation,zeros
mrv,2,128,uniform,100,uniform,1,8192,3,4,false,4,all,minmax,100,1,10,100,linear,1000,100,128.66666666666666,0.003870967741935516,15.24266206126943,28.77496597159877,5.7237243234005275,24.011628,13.554042119237701,16.951526078707325,58.32824427480916,282.3137254901961,0.0529664635928326,0.15824098946111367,0.0035426267281105993
normal,2,512,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,100,153.66666666666666,0.001516136019059977,12.870874924620392,35.88567959506968,2.812943952316599,17.059273,10.990473869939706,14.779219001966785,0.0,0.0,0.0,0.0,0.0
mrv,2,512,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,100,133.9,4.976362279174307E-4,14.747270330968385,34.20991084466605,4.116533600840085,23.266816,12.826592307269546,16.65460700396924,104.79931972789116,37.55555555555556,0.002197403963178806,0.41184114046139514,0.0011182749259624877
normal,2,2048,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,100,139.2,3.5906642728900096E-4,14.200738180076629,34.18950131253745,3.5453444789876,20.584555,12.026663819672132,16.409446599806902,0.0,0.0,0.0,0.0,0.0
mrv,2,2048,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,100,136.53333333333333,4.8804294777937685E-4,14.342086598754882,37.05160365400307,4.081812020480844,23.054754,12.586397196471724,16.134154370498273,54.69444444444444,37.92063492063492,2.435701625536048E-4,0.39255140094962276,1.7223011363636363E-4
normal,8,1,uniform,100,uniform,1,8192,3,4,false,0,all,null,0,0,0,0,null,0,0,62.28333333333333,0.754822201810786,24.56796545624833,12.209736551894425,7.392876057059541,36.541278,23.81940229498681,25.33806707980456,0.0,0.0,0.0,0.0,0.0
mrv,8,1,uniform,100,uniform,1,8192,3,4,false,16,all,minmax,100,1,10,100,linear,1000,100,331.26666666666665,0.047719432732847844,22.05174418962568,61.93757071977127,6.465209572617306,32.606384,19.650916724335172,24.465652543133892,48.66259168704156,122.1896551724138,0.08406352251231629,0.08406352251231629,0.22191272051996286
normal,8,2,uniform,100,uniform,1,8192,3,4,false,16,all,minmax,100,1,10,100,linear,1000,100,114.31666666666666,0.5753729957283477,21.62180331710162,25.768100434451895,7.328786532570569,34.722606,19.72356028712584,23.532819778818023,0.0,0.0,0.0,0.0,0.0
mrv,8,2,uniform,100,uniform,1,8192,3,4,false,16,all,minmax,100,1,10,100,linear,1000,100,348.6166666666667,0.04164757628516447,21.125439965673852,66.59989239230546,5.555691104716901,28.514222,18.555974287694806,23.69515133744502,46.304449648711945,119.05084745762711,0.08413172053057556,0.08654449432908703,0.139760147601476
normal,8,8,uniform,100,uniform,1,8192,3,4,false,16,all,minmax,100,1,10,100,linear,1000,100,225.26666666666668,0.2567500687379709,23.34540205460195,67.70544537430749,7.281890209120728,36.054755,21.336138858028335,25.365397220771513,0.0,0.0,0.0,0.0,0.0
mrv,8,8,uniform,100,uniform,1,8192,3,4,false,16,all,minmax,100,1,10,100,linear,1000,100,324.78333333333336,0.02832211418598851,23.17632984825781,81.8660389498193,6.285842732534698,34.331769,20.561960768147234,25.781324589898574,97.6993670886076,217.5185185185185,0.16781861651186283,0.18534963097422566,0.18401826484018266
normal,8,32,uniform,100,uniform,1,8192,3,4,false,16,all,minmax,100,1,10,100,linear,1000,100,322.1333333333333,0.07424082766548523,21.889107660285596,83.37104613313507,5.929876356799106,32.013366,19.386297176173283,24.40802675542406,0.0,0.0,0.0,0.0,0.0
mrv,8,32,uniform,100,uniform,1,8192,3,4,false,16,all,minmax,100,1,10,100,linear,1000,100,331.26666666666665,0.029018075232046914,22.54113529528074,101.30200721933731,11.316227089072347,32.420359,19.989920212579378,25.083637036664992,110.88888888888889,780.0,0.38740801019310783,0.536669609064023,0.15738327289211243
normal,8,128,uniform,100,uniform,1,8192,3,4,false,16,all,minmax,100,1,10,100,linear,1000,100,390.15,0.022955882966734786,19.629243785253536,110.88979664513774,5.593887430159687,26.400124,16.813362463200885,22.468558574039122,0.0,0.0,0.0,0.0,0.0
mrv,8,128,uniform,100,uniform,1,8192,3,4,false,16,all,minmax,100,1,10,100,linear,1000,100,408.3666666666667,0.00370023990566426,19.20594112305118,114.46951268059688,6.825632671186834,25.438935,15.92705476169555,22.50630900999099,100.39228295819936,1043.21875,0.32969536838601815,0.5489510019109467,0.08732824659533074
normal,8,512,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,100,368.5,0.004905711328142548,21.397431916779738,103.15827644934747,4.551097872807203,26.777094,19.424954378976864,23.373123703693643,0.0,0.0,0.0,0.0,0.0
mrv,8,512,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,100,354.8833333333333,0.004860494461840448,22.022486986709247,94.03733478429368,5.7461049038187975,30.800429,19.612449216972305,24.451386909665253,45.71837708830549,103.5,0.034300396300432294,0.6753572036053963,0.013474411911911913
normal,8,2048,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,100,374.1333333333333,0.0014679062319291614,20.921378473316107,105.81791908745889,4.776293511534161,26.688232,18.820242826365984,23.020642951286845,0.0,0.0,0.0,0.0,0.0
mrv,8,2048,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,100,367.8333333333333,0.0014026514637346388,21.159669303262348,99.57675096795103,5.181061183904225,26.645422,18.97201716887718,23.336642246248417,41.925407925407924,46.77777777777778,0.0034479300576952337,1.1635948046966866,0.0014359442432182491
normal,32,1,uniform,100,uniform,1,8192,3,4,false,0,all,null,0,0,0,0,null,0,0,52.916666666666664,0.9355054947287168,36.26528241606299,12.273290783920453,9.782029910168873,51.003726,36.00868123413432,36.53362244072165,0.0,0.0,0.0,0.0,0.0
