type,clients,size,opDistribution,unevenScale,accessDistribution,productsAccessed,initialStock,amountLimit,isolation,noCollision,initialNodes,workers,balanceAlgorithm,balanceDelta,balanceMinmaxK,balanceMinDiff,balanceWindow,adjustAlgorithm,adjustDelta,adjustWindow,tx/s,ar,rt,tx/s_err,rt_err,rt_95,rt_add,rt_sub,balance_time,adjust_time,variation,max_avg_variation,zeros
normal,1,512,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,25,272.8833333333333,0.0,3.640856054724241,60.75211107443099,0.7979993631970353,4.87528,3.4546761714042757,3.8291170545387545,0.0,0.0,0.0,0.0,0.0
mrv,1,512,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,25,219.15,0.0,4.53857180538444,56.46024264914205,1.1310174372031574,6.725541,4.535126843276802,4.542047822154316,22.99619771863118,13.015384615384615,0.0,0.0,0.0
normal,1,2048,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,25,258.81666666666666,0.0,3.783684208062335,66.53468519000697,0.7876410671249319,5.052565,3.5816528095732263,3.982847897442455,0.0,0.0,0.0,0.0,0.0
mrv,1,2048,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,25,222.91666666666666,0.0,4.404248200672897,49.122639044199026,1.0951547789204237,6.494799,4.429451146992986,4.378943294575966,24.042226487523994,14.430769230769231,0.0,0.0,0.0
normal,2,1,uniform,100,uniform,1,8192,3,4,false,1,all,minmax,100,1,10,100,linear,1000,25,234.31666666666666,0.46392892549378484,4.516598879650046,62.65881422433718,0.7770642802406958,5.738541,4.4370233534011785,4.673846453217612,0.0,0.0,0.0,0.0,0.0
mrv,2,1,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,100,linear,1000,25,411.4166666666667,0.03739666198720948,4.662056928215516,80.27755394047995,0.8564095651353235,6.067294,4.661671230431245,4.662439358693022,2.793322734499205,6.815384615384615,0.07217991427170857,0.07217991427170857,0.026771653543307086
normal,2,2,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,100,linear,1000,25,338.81666666666666,0.23382203294011228,4.4719207844458655,79.96087584979713,0.7804506602670963,5.761879,4.3461889251159125,4.633444821757698,0.0,0.0,0.0,0.0,0.0
mrv,2,2,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,100,linear,1000,25,413.8,0.033403410418126556,4.652285602666344,82.55027559009116,0.8194051499754184,6.029979,4.6480118585271315,4.656538740517519,3.753205128205128,7.184615384615385,0.06347633698298272,0.0643968478355422,0.009827044025157232
normal,2,8,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,100,linear,1000,25,426.51666666666665,0.06198225936514923,4.378341078074323,97.00925213607205,0.8766477897543855,5.63358,4.248994086262947,4.516716414590747,0.0,0.0,0.0,0.0,0.0
mrv,2,8,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,100,linear,1000,25,376.21666666666664,0.0342688457260204,5.124798743764675,84.35388353043783,1.0328620263139465,6.946284,5.122085137085266,5.12747676137664,13.316987740805605,23.21875,0.04747244615684212,0.05940052337118193,0.012716876971608834
normal,2,32,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,100,linear,1000,25,445.01666666666665,0.01508668388048695,4.418097640949777,99.06109394375437,0.7860655277768746,5.720092,4.27453133519678,4.563079617463305,0.0,0.0,0.0,0.0,0.0
mrv,2,32,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,100,linear,1000,25,362.85,0.015109703686948639,5.437563456754398,80.47466060816906,1.2699100789243958,7.84756,5.433566076916108,5.441674430261809,28.715705765407556,41.06349206349206,0.02171727863124218,0.050088492619590246,0.01635375494071146
normal,2,128,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,100,linear,1000,25,443.5833333333333,0.003631326744534258,4.48435530933684,88.19536080013887,0.811920950578372,5.803552,4.334652997672324,4.634294046401444,0.0,0.0,0.0,0.0,0.0
mrv,2,128,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,100,linear,1000,25,371.76666666666665,0.0042853316668154395,5.352532738142203,84.77293986487274,1.2638689333576414,7.691549,5.352297306312705,5.352772860273476,37.851063829787236,34.61904761904762,0.0036011408252430875,0.03991511330614991,0.0027048107890499194
normal,2,512,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,100,linear,1000,25,434.2,8.437523970238336E-4,4.570253486488562,112.61101189492969,0.9101172637557369,6.031785,4.416299375863128,4.7243968170994,0.0,0.0,0.0,0.0,0.0
mrv,2,512,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,100,linear,1000,25,359.26666666666665,7.880220646178104E-4,5.530666985062164,83.3019727657555,1.3682085049374202,7.986174,5.535086523822715,5.526204594163715,41.37199124726477,73.14754098360656,3.6517958052200187E-4,0.07445610074066245,3.093407750631845E-4
normal,2,2048,uniform,100,uniform,1,8192,3,4,false,2,all,minmax,100,1,10,100,linear,1000,25,438.26666666666665,1.520912547529063E-4,4.393771174399148,95.01528999762796,0.7927885526414234,5.696155,4.260650054031333,4.525622651199758,0.0,0.0,0.0,0.0,0.0
